customer_id,age,gender,city,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,plan_type,payment_method,contract,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn
CUST000129,34.0,Other,Naivasha,Nairobi,2021/13/40,11/12/2021,49.0,2231.52,Unknown,Premium,Mpesa,One year,3.0,No,0.0,1,yes,Samsung A36,Unknown,Great service!,Yes
CUST000130,37.0,Unknown,Unknown,Mombasa,12/7/2023,10/6/2023,26.0,606.52,Unknown,Basic,MPesa,Month-to-month,0.0,0,0.0,No,no,Huawei A59,Friend,Network drops sometimes in the evening.,Yes
CUST000131,41.0,female,Nyeri,Unknown,6-May-20,11/13/2020,64.0,726.63,46484.6,Basic,M-Pesa,One year,3.0,N,26.35,Yes,no,Oppo S69,Radio,Sawa kabisa!,No
CUST000132,39.0,Female,Unknown,Kisumu,22/05/2025,29-Oct-25,3.0,744.64,2020.68,Basic,M-Pesa,Month-to-month,2.0,FALSE,0.0,No,no,Oppo Note35,Radio,Sawa kabisa!,Yes
CUST000133,63.0,F,Kisumu,Uasin Gishu,5-Oct-21,1/9/2022,47.0,1466.37,68743.01,Standard,Mpesa,One year,4.0,0,0.0,0,Yes,Tecno A12,Radio,Too expensive for the value.,No
CUST000134,34.0,male,Nairobi ,Kisumu,29-Jun-25,2021/13/40,39.0,3605.39,Unknown,Premium,MPesa,Month-to-month,2.0,0,0.0,Yes,no,Huawei Y38,Facebook,Unknown,Yes
CUST000135,22.0,male,Niarobi,Uasin Gishu,6/12/2019,2021/13/40,75.0,"KES 1,354.93",101684.78,Standard,Credit card,Month-to-month,2.0,1,57.6,No,yes,Oppo Note35,X,Please call me back.,No
CUST000136,25.0,F,Nairobi,Kisumu,2-Dec-19,5/1/2020,70.0,826.36,57893.24,basic,Credit card,Month-to-month,4.0,1,97.59,Yes,Yes,Infinix S90,Unknown,Network drops sometimes in the evening.,No
CUST000137,53.0,Unknown,Nairobi ,Nairobi,14/09/2023,24/01/2024,24.0,540.74,13040.29,Basic,MPesa,Month-to-month,1.0,N,0.0,Yes,Yes,Nokia C47,Friend,Customer care took long to respond.,No
CUST000138,34.0,Unknown,Naivasha,Meru,18-Jul-25,13/11/2025,1.0,832.01,Unknown,Basic,Credit card,Month-to-month,6.0,TRUE,61.88,Yes,Yes,Realme S32,Google,Great service!,Yes
CUST000139,55.0,Other,Meru,Mombasa,4/5/2025,16/05/2025,4.0,1797.34,7039.63,Standard,MPesa,Month-to-month,3.0,No,26.35,No,Yes,Tecno Y78,Unknown,Sawa kabisa!,No
CUST000140,44.0,Female,Eldoret,Kiambu,11/11/2024,21/11/2024,9.0,1268.05,11618.2,Standard,Bank transfer,Month-to-month,2.0,Y,75.05,Yes,No,Xiaomi P59,Twitter/X,Too expensive for the value.,No
CUST000141,16.0,F,Niarobi,Nyeri,7/19/2022,14-Dec-22,38.0,3565.7,135592.5,Premium,Mpesa,One year,2.0,Yes,81.87,No,yes,Huawei A59,Facebook,Unknown,Yes
CUST000142,44.0,M,Kisumu,Uasin Gishu,12/4/2021,4/29/2022,42.0,683.14,28493.47,Basic,Mpesa,Month-to-month,3.0,0,0.0,No,no,Infinix P1,Twitter/X,Please call me back.,No
CUST000143,28.0,Female,Nairobi,Nairobi,4/16/2021,6/12/2021,53.0,1807.11,95930.98,Standard,Mpesa,Month-to-month,2.0,N,0.0,0,Yes,Huawei A59,Radio,"Stable internet, happy so far.",No
CUST000144,30.0,Other,Niarobi,Mombasa,7/10/2022,7/24/2022,38.0,594.78,22304.25,Basic,Mpesa,One year,0.0,Yes,2.73,0,yes,Infinix Note76,TV,Please call me back.,Yes
CUST000145,48.0,Other,Eldoret,Kiambu,9/4/2021,31-Jan-22,48.0,707.63,"34,215.55",Basic,MPesa,Month-to-month,0.0,N,0.0,0,Yes,Xiaomi A30,Twitter/X,Unknown,No
CUST000146,15.0,M,Nakuru,Nairobi,12/23/2021,3/7/2023,39.0,619.06,Unknown,Unknown,Bank transfer,One year,1.0,Yes,46.46,1,No,Samsung A76,Unknown,Sawa kabisa!,No
CUST000147,22.0,Other,Meru,Nakuru,6/10/2023,9-Aug-24,27.0,1481.9,40044.81,Standard,Mpesa,One year,2.0,FALSE,0.0,0,Yes,Realme S84,Unknown,Fiber upgrade requested.,No
CUST000148,48.0,M,Kisumu,Nairobi,6/20/2020,15/05/2021,63.0,3863.09,243482.43,Premium,Cash,Month-to-month,3.0,No,0.0,1,yes,Realme S34,Unknown,Unknown,No
CUST000149,24.0,Male,Nakuru,Kiambu,5/13/2022,4/15/2023,40.0,717.34,28551.71,Basic,M-Pesa,Month-to-month,2.0,No,0.0,0,yes,Infinix Note76,Facebook,Unknown,No
CUST000150,42.0,F,Nrb,Kiambu,16/02/2024,4/1/2025,18.0,2344.34,42601.27,Premium,Mpesa,Month-to-month,3.0,Yes,0.62,1,No,Samsung C70,Unknown,Great service!,Yes
CUST000151,34.0,Female,Naivasha,Kisumu,19/07/2022,9/29/2023,38.0,KES 735.41,27868.69,Basic,Cash,1-yr,2.0,0,26.35,0,No,Vivo Note35,Unknown,Unknown,No
CUST000152,25.0,Female,Nairobi ,Nairobi,25/10/2019,17/12/2019,-71.0,"KES 1,606.66",Unknown,Standard,Mpesa,Month-to-month,3.0,Y,55.19,1,no,Unknown,X,Too expensive for the value.,No
CUST000153,65.0,male,Thika,Nyeri,2/8/2019,2/11/2019,80.0,1246.97,99912.62,Standard,M-Pesa,Two year,1.0,1,421.39,1,yes,Huawei C80,Google,Great service! (pls),No
CUST000154,44.0,Unknown,Eldoret,Kiambu,25-Apr-25,5/12/2025,4.0,940.74,3900.34,Basic,Bank transfer,Month-to-month,1.0,0,0.0,0,Yes,Realme S32,Unknown,Great service!,No
CUST000155,33.0,Other,Kisumu,Nyeri,2/14/2020,5/22/2022,67.0,1769.97,118602.96,Standard,MPesa,One year,3.0,1,99.56,Yes,No,Samsung C70,Billboard,Sawa kabisa!,No
CUST000156,27.0,F,Meru,Nakuru,28/10/2019,21/03/2021,71.0,1465.51,104034.31,Standard,M-Pesa,One year,3.0,Yes,3.69,Yes,Yes,Unknown,X,Fiber upgrade requested.,No
CUST000157,33.0,Male,Nyeri,Kisumu,11-Jan-25,2/15/2025,7.0,720.11,4908.77,Basic,Mpesa,Month-to-month,2.0,0,0.0,Yes,No,Realme C59,Unknown,Unknown,Yes
CUST000158,47.0,female,Meru,Nairobi,23-May-21,6-May-22,52.0,1274.71,"66,243.06",Standard,Cash,Month-to-month,3.0,Y,62.34,No,no,Realme Y41,X,Overcharged? Not sure.,No
CUST000159,39.0,Other,Thika,Kisumu,9/3/2024,11/28/2024,12.0,1940.64,23306.6,Standard,Credit card,One year,3.0,0,0.0,1,Yes,Huawei Y16,Facebook,Switching from competitor soon.,Yes
CUST000160,35.0,Male,Kisumu,Mombasa,12/22/2021,13-Jun-22,45.0,509.19,23007.77,Basic,Bank transfer,Month-to-month,1.0,0,0.0,No,Yes,Huawei Y16,Friend,Great service!,Yes
CUST000161,-4.0,male,Mombasa,Nairobi,6/26/2020,7/7/2020,63.0,567.1,35541.9,Basic,Unknown,Two year,2.0,Yes,51.73,No,Yes,Infinix P1,Google,Overcharged? Not sure.,No
CUST000162,28.0,Other,Meru,Nyeri,11/30/2022,28/07/2023,33.0,903.74, ,Basic,Credit card,Month-to-month,0.0,0,26.35,Yes,no,Oppo C89,TV,Unknown,No
CUST000163,43.0,Other,Machakos,Nakuru,9/10/2019,7/10/2020,71.0,1084.65,77204.43,Standard,MPesa,One year,1.0,No,26.35,0,No,Xiaomi S38,Friend,Support was helpful via M-Pesa reversal.,No
CUST000164,43.0,Male,Meru,Meru,27/09/2021,10/2/2021,-47.0,790.4, ,Basic,M-Pesa,Month-to-month,0.0,Yes,64.2,No,No,Unknown,Radio,App keeps logging me out.,Yes
CUST000165,46.0,Male,Meru,Kiambu,22-Feb-23,25-Aug-23,30.0,1157.24,34898.21,Standard,Bank transfer,One year,3.0,Y,55.97,Yes,No,Huawei Note11,Facebook,App keeps logging me out.,No
CUST000166,27.0,male,Naivasha,Nairobi,13/03/2022,11/19/2022,39.0,707.58,27597.34,Basic,Bank transfer,Month-to-month,2.0,TRUE,69.93,0,No,Infinix C70,Radio,Fiber upgrade requested.,Yes
CUST000167,42.0,Female,Nairobi,Unknown,10/8/2020,10/14/2020,59.0,536.19, ,Unknown,Cash,One year,2.0,1,69.09,Yes,yes,Realme S32,Twitter/X,Network drops sometimes in the evening.,No
CUST000168,42.0,male,Eldoret,Mombasa,30/11/2023,1/6/2024,21.0,-132.38,-2775.75,Basic,M-Pesa,Month-to-month,3.0,1,71.01,Yes,Yes,Infinix Note44,Unknown,Switching from competitor soon.,No
CUST000169,25.0,male,Nrb,Nairobi,2021/13/40,2-Sep-25,7.0,995.36,7327.88,Basic,Cash,One year,3.0,No,0.0,Yes,yes,Xiaomi A30,Billboard,Please call me back.,Yes
CUST000170,19.0,female,Nairobi,Kiambu,5/24/2022,28/08/2022,39.0,710.56,Unknown,Basic,Bank transfer,One year,1.0,N,0.0,No,No,Vivo C42,Unknown,Sawa kabisa!,No
CUST000171,17.0,Female,Nairobi,Kisumu,6/12/2024,16/11/2025,9.0,699.55,Unknown,Basic,M-Pesa,Month-to-month,1.0,0,0.0,Yes,no,Nokia C88,Unknown,Unknown,Yes
CUST000172,54.0,F,Kisumu,Kisumu,2/2/2019,8/21/2019,39.0,781.63,Unknown,Basic,Bank transfer,Month-to-month,2.0,TRUE,35.73,Yes,No,Nokia P27,Unknown,Unknown,Yes
CUST000173,45.0,female,Nrb,Machakos,3/21/2025,8/12/2026,5.0,829.88,4256.28,Basic,Mpesa,Month-to-month,3.0,FALSE,0.0,No,no,Tecno A72,Facebook,Too expensive for the value.,No
CUST000174,35.0,female,Machakos,Meru,11/5/2022,5/14/2023,40.0,888.6,35827.79,Basic,Bank transfer,One year,0.0,Y,55.69,No,yes,Tecno S84,Twitter/X,Unknown,Yes
CUST000175,33.0,male,Unknown,Machakos,29/02/2020,27/06/2020,67.0,1105.51,Unknown,Standard,M-Pesa,One year,5.0,0,0.0,No,No,Vivo Y29,Unknown,NA??,No
CUST000176,34.0,female,Kisumu,Nairobi,19/12/2021,9-Mar-22,45.0,1838.89,Unknown,Standard,Bank transfer,Unknown,2.0,FALSE,0.0,1,Yes,Nokia C10,Unknown,Sawa kabisa!,Yes
CUST000177,33.0,M,Eldoret,Kisumu,4/17/2020,23-Jul-20,65.0,599.45,"38,983.41",Basic,M-Pesa,Unknown,2.0,No,0.0,0,no,Samsung C70,Radio,App keeps logging me out.,No
CUST000178,40.0,Unknown,Nairobi,Meru,3/14/2020,11/5/2020,66.0,863.3,56777.45,Basic,Bank transfer,One year,1.0,TRUE,45.67,0,no,Tecno S30,Unknown,"Stable internet, happy so far.",No
CUST000179,34.0,male,Nrb,Nakuru,3/16/2025,2/3/2026,5.0,101996.64,Unknown,basic,M-Pesa,One year,0.0,Yes,98.77,1,Unknown,Oppo S60,Google,Switching from competitor soon.,No
CUST000180,34.0,male,Mombasa,Mombasa,28-Sep-20,17-Oct-20,39.0,2402.27,Unknown,Premium,MPesa,One year,2.0,1,76.71,0,yes,Tecno Note5,Friend,Overcharged? Not sure.,Yes
CUST000181,10.0,F,Naivasha,Uasin Gishu,1/20/2022,30/12/2022,44.0,3061.72,134946.88,Premium,Unknown,Month-to-month,4.0,0,0.0,0,yes,Infinix S90,Unknown,Switching from competitor soon.,No
CUST000182,40.0,F,Nyeri,Nyeri,28-Feb-22,11/15/2023,42.0,Unknown,33262.35,Basic,Credit card,Month-to-month,2.0,0,0.0,Yes,no,Tecno S30,Unknown,Sawa kabisa!,No
CUST000183,145.0,Other,Mombasa,Nakuru,12/5/2021,8/28/2021,52.0,1785.67,92667.52,Standard,Mpesa,One year,2.0,TRUE,66.06,0,No,Samsung C15,Unknown,Great service!...,Yes
CUST000184,54.0,female,Nairobi,Machakos,13-Apr-21,13-Apr-21,53.0,"KES 1,333.09",70667.21,Standard,Unknown,Two year,3.0,FALSE,0.0,0,yes,Apple S44,Unknown,Fiber upgrade requested.,No
CUST000185,33.0,female,Unknown,Nyeri,17-Dec-21,3/26/2022,45.0,792.93,"35,964.33",Basic,Bank transfer,Month-to-month,1.0,Y,61.91,1,no,Apple P20,Unknown,App keeps logging me out.,No
CUST000186,26.0,male,Thika,Nyeri,1-Sep-24,11/7/2024,39.0,1804.64,Unknown,Standard,Bank transfer,Month-to-month,2.0,Yes,68.71,1,Yes,Samsung A76,Twitter/X,"Stable internet, happy so far.",No
CUST000187,9.0,male,Nairobi ,Nakuru,6/24/2024,4/4/2025,14.0,2442.99,34117.62,Premium,Mpesa,Month-to-month,3.0,Yes,1.63,0,no,Huawei Y16,Billboard,Please call me back.,No
CUST000188,34.0,Female,Nrb,Unknown,10/25/2021,3/11/2022,47.0,574.2,26997.49,Basic,Cash,Month-to-month,2.0,Yes,116.13,Yes,no,Oppo S60,Unknown,Too expensive for the value.,No
CUST000189,24.0,Male,Mombasa,Unknown,7/28/2019,4/10/2020,74.0,916.1,67981.09,Basic,Unknown,Month-to-month,3.0,1,65.41,Yes,No,Nokia P27,X,Support was helpful via M-Pesa reversal.,No
CUST000190,25.0,Male,Naivasha,Kisumu,14/01/2020,2021/13/40,39.0,1535.25,Unknown,Standard,M-Pesa,Month-to-month,1.0,TRUE,62.49,0,No,Xiaomi A30,Unknown,Great service!,No
CUST000191,-5.0,F,Nyeri,Kiambu,10/1/2023,10/3/2024,23.0,729.8,16635.76,Basic,Unknown,One year,2.0,N,0.0,Yes,Unknown,Realme S34,Twitter/X,Great service!,No
CUST000192,34.0,Female,Machakos,Nyeri,7/2/2022,2/19/2022,39.0,3390.46,Unknown,Premium,Bank transfer,Month-to-month,0.0,1,60.73,Yes,No,Apple P45,Google,NA!!!,No
CUST000193,48.0,F,Naivasha,Machakos,15-Jan-19,3/6/2019,80.0,776.86,62597.58,Basic,Cash,One year,1.0,FALSE,0.0,Yes,Unknown,Realme S84,Unknown,Sawa kabisa!,Yes
CUST000194,2.0,female,Eldoret,Nakuru,9/28/2022,6/7/2023,-35.0,2678.41,Unknown,Premium,Mpesa,Two year,1.0,Y,76.69,0,yes,Unknown,Google,Great service!,Yes
CUST000195,47.0,male,Thika,Meru,19/06/2020,21-Jun-20,63.0,"KES 3,581.55",225803.36,Premium,M-Pesa,One year,1.0,Yes,27.35,1,Yes,Oppo S69,Unknown,Great service!,No
CUST000196,31.0,M,Niarobi,Machakos,12/8/2021,12/16/2021,45.0,KES 988.04,44577.81,Basic,MPesa,One year,0.0,TRUE,62.74,0,No,Samsung A76,Unknown,App keeps logging me out.,No
CUST000197,40.0,M,Nairobi ,Uasin Gishu,10/23/2020,26/05/2021,59.0,699.52,41267.26,Basic,Bank transfer,Month-to-month,1.0,0,26.35,1,no,Huawei P74,Radio,Switching from competitor soon.,Yes
CUST000198,25.0,male,Nrb,Nakuru,15-Dec-23,16-Apr-26,20.0,1689.61,33945.89,Standard,Bank transfer,Two year,3.0,N,0.0,Yes,No,Nokia P27,Google,Network drops sometimes in the evening.,Yes
CUST000199,54.0,Female,Eldoret,Kisumu,3/9/2025,3/28/2026,5.0,504.28,2427.82,Basic,Credit card,One year,5.0,FALSE,26.35,No,no,Oppo S69,Unknown,Switching from competitor soon.,Yes
CUST000200,58.0,M,Kisumu,Nyeri,10/18/2023,18/10/2023,22.0,1890.3,41633.83,Standard,Cash,Month-to-month,1.0,0,0.0,No,Unknown,Realme S32,Radio,Overcharged? Not sure.,No
CUST000201,27.0,Other,Meru,Kisumu,4/16/2025,7/13/2025,4.0,1289.18,"4,971.08",Standard,MPesa,One year,0.0,N,26.35,1,Yes,Xiaomi S9,Friend,Unknown,No
CUST000202,49.0,Other,Mombasa,Kiambu,2/9/2019,24/12/2018,79.0,801.08,63028.62,Basic,MPesa,Two year,2.0,1,41.49,Yes,yes,Apple Note13,X,Fiber upgrade requested.,No
CUST000203,21.0,male,Thika,Meru,3/4/2020,5/10/2020,66.0,KES 773.34,51106.79,Basic,M-Pesa,One year,3.0,TRUE,84.49,1,Yes,Nokia C35,X,Unknown,No
CUST000204,22.0,Female,Mombasa,Unknown,11/5/2019,23/05/2020,71.0,599.41,Unknown,Basic,Mpesa,Month-to-month,1.0,FALSE,0.0,1,Unknown,Apple S44,Google,Unknown,No
CUST000205,49.0,Male,Kisumu,Kiambu,9/2/2020,7/21/2020,60.0,943.78,"56,821.88",Basic,Unknown,One year,2.0,Yes,75.59,Yes,Yes,Tecno A72,Radio,Overcharged? Not sure.,No
CUST000206,20.0,Female,Eldoret,Nyeri,2021/13/40,5/17/2026,6.0,713.85,"4,433.78",Basic,Unknown,Month-to-month,2.0,Y,62.99,1,yes,Infinix C70,Facebook,Overcharged? Not sure.,No
CUST000207,28.0,F,Mombasa,Unknown,28-May-19,19/11/2020,76.0,KES 667.07,50975.39,Basic,Unknown,Month-to-month,3.0,Y,99.48,Yes,Unknown,Vivo A41,Twitter/X,Network drops sometimes in the evening.,Yes
CUST000208,22.0,female,Machakos,Kiambu,21/02/2023,2/23/2023,30.0,Unknown,Unknown,Standard,Bank transfer,Month-to-month,4.0,Yes,75.18,0,no,Samsung C15,Google,Overcharged? Not sure.,Yes
CUST000209,25.0,M,Nrb,Kiambu,13-Jul-25,5/19/2028,1.0,750.52,783.08,Basic,MPesa,Unknown,1.0,Y,104.85,Yes,No,Huawei P74,Facebook,Unknown,Yes
CUST000210,47.0,F,Nrb,Kisumu,3/13/2025,16-Apr-25,5.0,KES 731.18,3718.27,Basic,MPesa,One year,2.0,TRUE,37.14,0,no,Infinix C70,Radio,Please call me back.,No
CUST000211,39.0,male,Kisumu,Unknown,8/29/2020,15/03/2021,61.0,1748.16,Unknown,Standard,Bank transfer,One year,0.0,Yes,17.73,Yes,No,Realme S84,X,App keeps logging me out.,No
CUST000212,38.0,Male,Thika,Machakos,27/10/2023,28-May-24,22.0,757.2,Unknown,Basic,Mpesa,One year,2.0,Yes,57.15,0,Unknown,Tecno A72,Friend,Great service!,Yes
CUST000213,44.0,Male,Machakos,Machakos,6/6/2020,13-Oct-22,63.0,860.78,"54,267.58",Basic,MPesa,Unknown,2.0,0,0.0,0,no,Realme S32,Billboard,Overcharged? Not sure.,Yes
CUST000214,46.0,Other,Nairobi ,Nyeri,21-Jun-19,2/7/2019,75.0,667.55,50204.71,Basic,Bank transfer,Month-to-month,1.0,1,72.84,1,No,Oppo C89,Billboard,Unknown,No
CUST000215,55.0,Female,Nairobi ,Meru,6/16/2022,4/8/2022,39.0,1029.54,"40,590.78",Standard,MPesa,Month-to-month,5.0,TRUE,56.16,0,Yes,Oppo Note35,Google,Switching from competitor soon.,Yes
CUST000216,41.0,Female,Nairobi ,Meru,2/2/2023,30/04/2023,31.0,"KES 1,109.63", ,Standard,M-Pesa,Month-to-month,1.0,Y,107.28,No,no,Samsung S14,Billboard,Support was helpful via M-Pesa reversal.,Yes
CUST000217,17.0,female,Meru,Nairobi,13/06/2019,9/10/2020,75.0,KES 851.75,63847.07,Basic,Bank transfer,One year,2.0,FALSE,26.35,Yes,no,Realme S32,Google,Network drops sometimes in the evening.,No
CUST000218,31.0,male,Nairobi,Meru,5/1/2023,5/11/2023,32.0,1775.19,Unknown,Standard,Bank transfer,Two year,6.0,N,0.0,Yes,yes,Samsung S29,Billboard,Network drops sometimes in the evening.,No
CUST000219,40.0,Unknown,Nairobi,Kisumu,10/5/2021,6/12/2021,52.0,2965.01,154322.02,Premium,MPesa,Month-to-month,0.0,No,0.0,1,no,Tecno S30,Facebook,Unknown,No
CUST000220,37.0,Other,Eldoret,Nakuru,19-Oct-21,3/1/2022,47.0,759.64,35680.37,Basic,Bank transfer,Two year,3.0,0,0.0,1,Unknown,Nokia C35,Google,Switching from competitor soon.,Yes
CUST000221,34.0,Other,Nairobi ,Nakuru,26/02/2020,6/23/2020,-67.0,2453.8,Unknown,Premium,Mpesa,Two year,1.0,Yes,31.33,No,yes,Huawei Y16,Google,Switching from competitor soon.,No
CUST000222,35.0,Other,Nrb,Unknown,12/19/2022,5/25/2023,33.0,709.54,23662.27,Basic,Bank transfer,One year,0.0,No,0.0,0,Unknown,Apple P20,Unknown,Switching from competitor soon.,Yes
CUST000223,24.0,Male,Naivasha,Kisumu,12/4/2025,2-Sep-26,4.0,1374.73, ,Standard,MPesa,Two year,1.0,N,26.35,Yes,no,Xiaomi A30,Friend,Please call me back. (pls),No
CUST000224,32.0,Unknown,Nrb,Meru,9/25/2020,4/12/2020,60.0,3573.1,214029.76,Premium,Credit card,One year,0.0,Yes,72.92,1,no,Vivo A28,Unknown,Overcharged? Not sure.,No
CUST000225,-3.0,F,Niarobi,Nakuru,8/27/2021,11/11/2021,49.0,683.13,32825.07,Basic,Cash,1-yr,5.0,Y,1307.74,0,Yes,Vivo A30,TV,App keeps logging me out.,Yes
CUST000226,35.0,Male,Thika,Nairobi,10/27/2020,11/29/2020,59.0,578.64,33981.71,Basic,Credit card,Month-to-month,2.0,FALSE,0.0,Yes,Yes,Realme S84,Unknown,Too expensive for the value.,No
CUST000227,42.0,female,Naivasha,Unknown,12/26/2020,26-Dec-20,57.0,580.86,33788.65,Basic,Cash,Unknown,1.0,1,52.07,No,no,Oppo S69,Unknown,Overcharged? Not sure.,No
CUST000228,42.0,Female,Niarobi,Uasin Gishu,8/16/2023,27/10/2023,25.0,1273.5,32112.4,Standard,Unknown,One year,4.0,1,63.48,1,no,Unknown,TV,Switching from competitor soon.,No
CUST000229,33.0,M,Nakuru,Kiambu,12/4/2019,25/04/2019,77.0,1104.82, ,Standard,M-Pesa,Month-to-month,1.0,Yes,0.0,No,No,Tecno Y78,Twitter/X,Switching from competitor soon.,No
CUST000230,45.0,Male,Eldoret,Nairobi,4/1/2021,5/13/2021,56.0,2947.84,165233.13,Premium,Credit card,Month-to-month,5.0,1,46.96,No,no,Infinix Note44,Unknown,Switching from competitor soon.,No
CUST000231,50.0,F,Mombasa,Mombasa,9/22/2022,6/23/2024,35.0,696.22,24141.54,Basic,Bank transfer,Month-to-month,3.0,N,0.0,0,yes,Oppo Note35,Radio,Customer care took long to respond.,No
CUST000232,30.0,Other,Thika,Machakos,14/08/2023,1/12/2025,25.0,3935.72, ,Premium,Credit card,Month-to-month,3.0,TRUE,53.72,0,No,Xiaomi S38,X,Network drops sometimes in the evening.,No
CUST000233,39.0,Male,Niarobi,Uasin Gishu,13-Oct-21,13/11/2021,47.0,Unknown,74624.21,Standard,M-Pesa,Month-to-month,1.0,Y,20.25,1,no,Xiaomi S9,Google,Customer care took long to respond.,No
CUST000234,-3.0,female,Meru,Meru,28/12/2021,12/3/2022,44.0,1130.7,"49,686.02",Standard,Unknown,One year,2.0,0,0.0,Yes,No,Infinix C70,Billboard,App keeps logging me out.,No
CUST000235,37.0,F,Niarobi,Nakuru,14/10/2020,18/09/2021,59.0,825.44,48362.92,Basic,Mpesa,Month-to-month,3.0,Yes,6.95,1,no,Xiaomi P59,Facebook,Please call me back.,Yes
CUST000236,29.0,male,Eldoret,Meru,3/18/2020,3/18/2024,66.0,527.74,Unknown,Basic,Mpesa,Two year,3.0,FALSE,0.0,Yes,Yes,Tecno A12,Unknown,Too expensive for the value.,No
CUST000237,34.0,female,Thika,Mombasa,4/16/2023,9/16/2023,29.0,1577.08,45664.04,Standard,Cash,Month-to-month,2.0,No,0.0,0,yes,Infinix C70,Billboard,Sawa kabisa!,No
CUST000238,52.0,Male,Thika,Nairobi,8-Jun-19,5/2/2020,76.0,1246.62,94922.83,Standard,Mpesa,Month-to-month,3.0,FALSE,26.35,Yes,yes,Xiaomi S38,Unknown,Switching from competitor soon.,No
CUST000239,42.0,female,Thika,Meru,4/11/2024,31-May-24,17.0,1670.42,27812.6,Standard,Mpesa,One year,1.0,TRUE,859.8,No,No,Realme S84,Unknown,"Stable internet, happy so far.",No
CUST000240,24.0,Male,Eldoret,Nairobi,30/06/2021,28/07/2021,50.0,524.56,Unknown,Basic,M-Pesa,Month-to-month,2.0,N,0.0,Yes,no,Tecno A12,X,"Stable internet, happy so far.",No
CUST000241,43.0,male,Nyeri,Kisumu,2021/13/40,12/21/2022,59.0,733.41,43034.02,basic,Cash,1-yr,1.0,0,0.0,No,Unknown,Xiaomi A30,Google,Overcharged? Not sure.,No
CUST000242,49.0,Female,Machakos,Meru,2/29/2024,3/25/2024,15.0,1415.66,21486.14,Standard,M-Pesa,Two year,2.0,Y,95.63,Yes,no,Tecno S84,Unknown,Overcharged? Not sure.,No
CUST000243,35.0,Male,Nakuru,Nakuru,3-Dec-22,1/26/2023,33.0,1941.14,Unknown,Standard,Credit card,Month-to-month,1.0,No,0.0,No,yes,Nokia C35,TV,Overcharged? Not sure.,No
CUST000244,43.0,Other,Meru,Kiambu,6/4/2022,9/28/2022,39.0,1187.17,46146.9,Standard,Bank transfer,Two year,4.0,Yes,47.16,Yes,no,Vivo A28,Unknown,Fiber upgrade requested.,Yes
CUST000245,33.0,F,Nakuru,Unknown,7/21/2021,9/15/2021,50.0,"KES 1,553.83",Unknown,Standard,Bank transfer,Month-to-month,2.0,No,26.35,Yes,no,Xiaomi S38,Twitter/X,Overcharged? Not sure.,No
CUST000246,42.0,Male,Mombasa,Nakuru,7/2/2021,22-Dec-21,50.0,669.91,33560.67,Basic,Mpesa,Month-to-month,2.0,Yes,65.7,1,Yes,Nokia C35,Billboard,Please call me back.,No
CUST000247,41.0,Other,Nrb,Kiambu,7-Apr-19,11-Jun-21,78.0,KES 691.73,53687.67,Basic,MPesa,Month-to-month,2.0,N,26.35,No,yes,Nokia C88,Twitter/X,Switching from competitor soon.,Yes
CUST000248,22.0,Other,Nakuru,Meru,3/2/2021,17/06/2021,54.0,797.27,43222.29,Basic,Mpesa,Month-to-month,4.0,FALSE,0.0,Yes,Yes,Nokia C88,Twitter/X,Fiber upgrade requested.,No
CUST000249,28.0,F,Niarobi,Mombasa,21/06/2023,21/07/2023,26.0,999.28,25795.48,Basic,Bank transfer,One year,2.0,0,0.0,1,Yes,Samsung C70,Unknown,App keeps logging me out.,No
CUST000250,48.0,female,Mombasa,Nakuru,6-Sep-22,28-Nov-22,36.0,967.9,34770.01,Basic,Unknown,Two year,3.0,N,26.35,1,Yes,Samsung S14,Facebook,Switching from competitor soon.,Yes
CUST000251,34.0,male,Kisumu,Machakos,2/15/2022,10/30/2022,43.0,1046.5,45022.81,Standard,Bank transfer,Month-to-month,0.0,No,0.0,1,No,Realme S84,Unknown,Customer care took long to respond.,No
CUST000252,36.0,male,Eldoret,Uasin Gishu,12-Oct-19,1/1/2020,39.0,1385.72,Unknown,Standard,Cash,Month-to-month,2.0,TRUE,44.0,0,yes,Unknown,Unknown,Unknown,No
CUST000253,43.0,M,Meru,Nyeri,17-Feb-22,28-Jun-22,43.0,790.21,33688.78,Basic,MPesa,Month-to-month,3.0,1,32.27,1,Yes,Samsung C15,Google,Network drops sometimes in the evening.,No
CUST000254,17.0,Male,Mombasa,Nyeri,9/12/2022,9/17/2023,33.0,775.83, ,Basic,MPesa,Month-to-month,2.0,0,0.0,No,yes,Oppo S69,Facebook,Fiber upgrade requested.,No
CUST000255,16.0,F,Mombasa,Meru,17/09/2024,10/14/2024,11.0,15989.66,175650.02,Premium,Bank transfer,One year,1.0,No,0.0,Yes,No,Vivo C42,Radio,Sawa kabisa!,No
CUST000256,25.0,male,Mombasa,Machakos,6/26/2023,12/7/2023,26.0,"KES 3,174.75",82339.09,Premium,Credit card,Month-to-month,1.0,1,31.1,Yes,yes,Vivo A30,Twitter/X,Fiber upgrade requested.,No
