customer_id,age,gender,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Niarobi,city_Nrb,city_Nyeri,city_Thika,plan_type_Premium,plan_type_Standard,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_MPesa,payment_method_Mpesa,contract_2-yr,contract_Month-to-month,contract_One year,contract_Two year
CUST000103,43.0,0,Nairobi,2/7/2024,10/8/2024,19.0,1038.96,"19,760.93",5.0,Yes,121.26,0,0,Huawei C80,,Please call me back.,Yes,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000104,36.0,Male,Kiambu,14/03/2022,6-Feb-23,42.0,561.92,23439.7,2.0,Yes,62.55,No,,Tecno Y78,TV,Network drops sometimes in the evening.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000105,40.0,0,Nakuru,9/29/2023,10/24/2023,21.0,973.89,20714.65,2.0,FALSE,0.0,Yes,1,Realme S84,Radio,Customer care took long to respond.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CUST000106,28.0,M,Nakuru,3/26/2025,8/22/2025,5.0,1360.39,6772.39,1.0,0,,0,No,Nokia S48,TV,Customer care took long to respond.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST000107,23.0,1,Nakuru,16/06/2024,6/12/2024,14.0,675.82,9301.49,5.0,No,0.0,No,No,Huawei P74,Friend,,No,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000108,,F,Meru,26-Sep-20,15/01/2021,60.0,1856.96,111181.42,2.0,0,,1,Yes,Huawei Y38,Billboard,Sawa kabisa!,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000109,21.0,0,Nairobi,2/16/2021,18-Nov-21,55.0,"KES 1,791.89",98760.56,0.0,N,0.0,Yes,1,Realme Y41,Twitter/X,Please call me back.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST000110,47.0,F,Kiambu,30-Apr-22,24/07/2022,40.0,589.8,23625.8,0.0,Yes,30.45,No,0,Huawei C80,,App keeps logging me out.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
CUST000111,37.0,0,,10-Jun-21,27-Mar-22,51.0,1113.3,56613.44,0.0,No,0.0,No,No,Realme S32,TV,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST000112,28.0,Female,Mombasa,28/08/2019,1/4/2020,77.0,1147.96, ,0.0,Y,104.14,0,0,Oppo C89,Radio,Support was helpful via M-Pesa reversal.,No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False
CUST000113,37.0,F,Nakuru,30/06/2025,16/06/2025,2.0,717.27,1663.75,2.0,No,0.0,No,No,,Billboard,"Stable internet, happy so far.",No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
CUST000114,25.0,Male,Nakuru,1/29/2025,14/12/2025,7.0,1697.17,12101.18,2.0,0,0.0,0,1,Realme Note51,Facebook,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000115,27.0,,Machakos,7-Sep-19,1/8/2020,72.0,,57891.56,3.0,TRUE,67.91,1,,Nokia C47,TV,Network drops sometimes in the evening.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CUST000116,43.0,M,,8/7/2022,8/1/2022,38.0,46068.48,1750667.13,4.0,N,0.0,1,Yes,Apple A12,Twitter/X,Customer care took long to respond.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000117,13.0,0,Nakuru,8/23/2019,2021/13/40,73.0,1659.99,121250.28,4.0,No,0.0,1,1,Infinix Note76,,Switching from competitor soon.,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000118,145.0,Female,Nakuru,25/07/2019,25/07/2019,74.0,608.79,45291.78,1.0,No,0.0,0,1,Nokia C47,Billboard,,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000119,16.0,0,Nairobi,20-Jul-25,9/10/2025,1.0,612.58,254.97,2.0,FALSE,0.0,No,No,Apple P45,,"Stable internet, happy so far.",No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000120,32.0,M,Kiambu,6/5/2024,8/9/2025,16.0,1292.66,,4.0,1,121.26,Yes,No,Tecno Y78,,App keeps logging me out.,Yes,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000121,24.0,F,Nakuru,8/21/2024,5/2/2028,12.0,955.91,,3.0,N,,Yes,No,Nokia C88,,Fiber upgrade requested.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
CUST000122,57.0,,Nakuru,12/15/2024,30/04/2025,8.0,1756.65,,,N,0.0,0,Yes,Vivo Note35,Twitter/X,Fiber upgrade requested.,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
CUST000123,45.0,M,Uasin Gishu,6/10/2020,22/10/2020,59.0,1286.14,75643.36,2.0,1,68.57,No,0,Tecno Y78,Radio,,No,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000124,15.0,Other,Nakuru,21/08/2019,3/25/2021,73.0,866.82, ,0.0,No,0.0,No,0,Samsung A36,Google,Too expensive for the value. ASAP,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000125,27.0,M,Uasin Gishu,11/25/2019,3/22/2020,,1162.56,,,No,,Yes,0,Xiaomi S38,Friend,Great service!,No,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False
CUST000126,62.0,Other,Kisumu,31/01/2021,4/4/2021,55.0,741.57,40961.71,2.0,FALSE,0.0,Yes,0,Apple P20,Friend,Customer care took long to respond.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
CUST000127,35.0,M,Mombasa,8-Oct-19,11/7/2021,-71.0,1718.07,,3.0,Yes,40.4,0,No,Huawei Note11,,Great service!,No,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000128,35.0,M,Machakos,6/10/2019,2/12/2019,72.0,2812.66,,3.0,TRUE,853.95,No,Yes,Realme Note51,Twitter/X,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST000129,34.0,Other,Nairobi,2021/13/40,11/12/2021,49.0,2231.52,,3.0,No,0.0,1,1,Samsung A36,,Great service!,Yes,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
CUST000130,37.0,,Mombasa,12/7/2023,10/6/2023,26.0,606.52,,0.0,0,0.0,No,0,Huawei A59,Friend,Network drops sometimes in the evening.,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000131,41.0,1,,6-May-20,11/13/2020,64.0,726.63,46484.6,3.0,N,,Yes,0,Oppo S69,Radio,Sawa kabisa!,No,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
CUST000132,39.0,Female,Kisumu,22/05/2025,29-Oct-25,3.0,744.64,2020.68,2.0,FALSE,0.0,No,0,Oppo Note35,Radio,Sawa kabisa!,Yes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000133,63.0,F,Uasin Gishu,5-Oct-21,1/9/2022,47.0,1466.37,68743.01,4.0,0,0.0,0,Yes,Tecno A12,Radio,Too expensive for the value.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST000134,34.0,0,Kisumu,29-Jun-25,2021/13/40,,3605.39,,2.0,0,0.0,Yes,0,Huawei Y38,Facebook,,Yes,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
CUST000135,22.0,0,Uasin Gishu,6/12/2019,2021/13/40,75.0,"KES 1,354.93",101684.78,2.0,1,57.6,No,1,Oppo Note35,X,Please call me back.,No,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST000136,25.0,F,Kisumu,2-Dec-19,5/1/2020,70.0,826.36,57893.24,4.0,1,97.59,Yes,Yes,Infinix S90,,Network drops sometimes in the evening.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
CUST000137,53.0,,Nairobi,14/09/2023,24/01/2024,24.0,540.74,13040.29,1.0,N,0.0,Yes,Yes,Nokia C47,Friend,Customer care took long to respond.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000138,,,Meru,18-Jul-25,13/11/2025,1.0,832.01,,6.0,TRUE,61.88,Yes,Yes,Realme S32,Google,Great service!,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000139,55.0,Other,Mombasa,4/5/2025,16/05/2025,4.0,1797.34,7039.63,3.0,No,,No,Yes,Tecno Y78,,Sawa kabisa!,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
CUST000140,44.0,Female,Kiambu,11/11/2024,21/11/2024,9.0,1268.05,11618.2,2.0,Y,75.05,Yes,No,Xiaomi P59,Twitter/X,Too expensive for the value.,No,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
CUST000141,16.0,F,Nyeri,7/19/2022,14-Dec-22,38.0,3565.7,135592.5,2.0,Yes,81.87,No,1,Huawei A59,Facebook,,Yes,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
CUST000142,44.0,M,Uasin Gishu,12/4/2021,4/29/2022,42.0,683.14,28493.47,3.0,0,0.0,No,0,Infinix P1,Twitter/X,Please call me back.,No,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000143,28.0,Female,Nairobi,4/16/2021,6/12/2021,53.0,1807.11,95930.98,2.0,N,0.0,0,Yes,Huawei A59,Radio,"Stable internet, happy so far.",No,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST000144,30.0,Other,Mombasa,7/10/2022,7/24/2022,38.0,594.78,22304.25,0.0,Yes,2.73,0,1,Infinix Note76,TV,Please call me back.,Yes,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
CUST000145,48.0,Other,Kiambu,9/4/2021,31-Jan-22,48.0,707.63,"34,215.55",0.0,N,0.0,0,Yes,Xiaomi A30,Twitter/X,,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
CUST000146,15.0,M,Nairobi,12/23/2021,3/7/2023,,619.06,,1.0,Yes,46.46,1,No,Samsung A76,,Sawa kabisa!,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
CUST000147,22.0,Other,Nakuru,6/10/2023,9-Aug-24,27.0,1481.9,40044.81,2.0,FALSE,0.0,0,Yes,Realme S84,,Fiber upgrade requested.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
CUST000148,48.0,M,Nairobi,6/20/2020,15/05/2021,63.0,3863.09,243482.43,3.0,No,0.0,1,1,Realme S34,,,No,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
CUST000149,24.0,Male,Kiambu,5/13/2022,4/15/2023,40.0,717.34,28551.71,2.0,No,0.0,0,1,Infinix Note76,Facebook,,No,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000150,42.0,F,Kiambu,16/02/2024,4/1/2025,18.0,2344.34,42601.27,3.0,Yes,0.62,1,No,Samsung C70,,Great service!,Yes,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST000151,,Female,Kisumu,19/07/2022,9/29/2023,38.0,KES 735.41,27868.69,2.0,0,,0,No,Vivo Note35,,,No,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
CUST000152,25.0,Female,Nairobi,25/10/2019,17/12/2019,-71.0,"KES 1,606.66",,3.0,Y,55.19,1,0,,X,Too expensive for the value.,No,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
CUST000153,65.0,0,Nyeri,2/8/2019,2/11/2019,80.0,1246.97,99912.62,1.0,1,421.39,1,1,Huawei C80,Google,Great service! (pls),No,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
CUST000154,44.0,,Kiambu,25-Apr-25,5/12/2025,4.0,940.74,3900.34,1.0,0,0.0,0,Yes,Realme S32,,Great service!,No,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000155,33.0,Other,Nyeri,2/14/2020,5/22/2022,67.0,1769.97,118602.96,3.0,1,99.56,Yes,No,Samsung C70,Billboard,Sawa kabisa!,No,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
CUST000156,27.0,F,Nakuru,28/10/2019,21/03/2021,71.0,1465.51,104034.31,3.0,Yes,3.69,Yes,Yes,,X,Fiber upgrade requested.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST000157,33.0,Male,Kisumu,11-Jan-25,2/15/2025,7.0,720.11,4908.77,,0,0.0,Yes,No,Realme C59,,,Yes,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
CUST000158,47.0,1,Nairobi,23-May-21,6-May-22,52.0,1274.71,"66,243.06",3.0,Y,62.34,No,0,Realme Y41,X,Overcharged? Not sure.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False
CUST000159,39.0,Other,Kisumu,9/3/2024,11/28/2024,12.0,1940.64,23306.6,3.0,0,0.0,1,Yes,Huawei Y16,Facebook,Switching from competitor soon.,Yes,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
CUST000160,35.0,Male,Mombasa,12/22/2021,13-Jun-22,45.0,509.19,23007.77,1.0,0,0.0,No,Yes,Huawei Y16,Friend,Great service!,Yes,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000161,-4.0,0,Nairobi,6/26/2020,7/7/2020,63.0,567.1,35541.9,2.0,Yes,51.73,No,Yes,Infinix P1,Google,Overcharged? Not sure.,No,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
CUST000162,28.0,Other,Nyeri,11/30/2022,28/07/2023,33.0,903.74, ,0.0,0,,Yes,0,Oppo C89,TV,,No,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST000163,43.0,Other,Nakuru,9/10/2019,7/10/2020,71.0,1084.65,77204.43,1.0,No,,0,No,Xiaomi S38,Friend,Support was helpful via M-Pesa reversal.,No,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
CUST000164,43.0,Male,Meru,27/09/2021,10/2/2021,-47.0,790.4, ,0.0,Yes,64.2,No,No,,Radio,App keeps logging me out.,Yes,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
CUST000165,46.0,Male,Kiambu,22-Feb-23,25-Aug-23,30.0,1157.24,34898.21,3.0,Y,55.97,Yes,No,Huawei Note11,Facebook,App keeps logging me out.,No,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
CUST000166,27.0,0,Nairobi,13/03/2022,11/19/2022,39.0,707.58,27597.34,2.0,TRUE,69.93,0,No,Infinix C70,Radio,Fiber upgrade requested.,Yes,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
CUST000167,42.0,Female,,10/8/2020,10/14/2020,59.0,536.19, ,2.0,1,69.09,Yes,1,Realme S32,Twitter/X,Network drops sometimes in the evening.,No,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
