age,county,signup_date,last_purchase_date,tenure_months,monthly_charges,total_charges,num_support_tickets,has_internet,data_usage_gb,is_senior_citizen,dependents,device_model,referrer,feedback_text,churn,gender_Male,gender_Unknown,city_Kisumu,city_Machakos,city_Meru,city_Mombasa,city_Nairobi,city_Nairobi ,city_Naivasha,city_Nakuru,city_Nyeri,city_Thika,city_Unknown,plan_type_Premium,plan_type_Standard,plan_type_Unknown,plan_type_basic,payment_method_Cash,payment_method_Credit card,payment_method_M-Pesa,payment_method_M-pesa,payment_method_MPesa,payment_method_Unknown,contract_one year,contract_two year,contract_unknown
43.0,Nairobi,2/7/2024,10/8/2024,19.0,1038.96,19760.93,5.0,1,121.26,0,0.0,Huawei C80,Unknown,Please call me back.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
36.0,Kiambu,14/03/2022,6-Feb-23,42.0,561.92,23439.7,2.0,1,62.55,No,,Tecno Y78,TV,Network drops sometimes in the evening.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
40.0,Nakuru,9/29/2023,10/24/2023,21.0,973.89,20714.65,2.0,0,0.0,Yes,1.0,Realme S84,Radio,Customer care took long to respond.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.0,Nakuru,3/26/2025,8/22/2025,5.0,1360.39,6772.39,1.0,0,26.1,0,0.0,Nokia S48,TV,Customer care took long to respond.,No,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
23.0,Nakuru,16/06/2024,6/12/2024,14.0,675.82,9301.49,5.0,0,0.0,No,0.0,Huawei P74,Friend,Unknown,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34.0,Meru,26-Sep-20,15/01/2021,60.0,1856.96,111181.42,2.0,0,26.1,1,1.0,Huawei Y38,Billboard,Sawa kabisa!,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
21.0,Nairobi,2/16/2021,18-Nov-21,55.0,1048.72,98760.56,0.0,0,0.0,Yes,1.0,Realme Y41,Twitter/X,Please call me back.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
47.0,Kiambu,30-Apr-22,24/07/2022,40.0,589.8,23625.8,0.0,1,30.45,No,0.0,Huawei C80,Unknown,App keeps logging me out.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
37.0,Unknown,10-Jun-21,27-Mar-22,51.0,1113.3,56613.44,0.0,0,0.0,No,0.0,Realme S32,TV,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
28.0,Mombasa,28/08/2019,1/4/2020,77.0,1147.96,40709.825,0.0,1,104.14,0,0.0,Oppo C89,Radio,Support was helpful via M-Pesa reversal.,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
37.0,Nakuru,30/06/2025,16/06/2025,2.0,717.27,1663.75,2.0,0,0.0,No,0.0,Unknown,Billboard,"Stable internet, happy so far.",No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25.0,Nakuru,1/29/2025,14/12/2025,7.0,1697.17,12101.18,2.0,0,0.0,0,1.0,Realme Note51,Facebook,Too expensive for the value.,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
27.0,Machakos,7-Sep-19,1/8/2020,72.0,1048.72,57891.56,3.0,1,67.91,1,,Nokia C47,TV,Network drops sometimes in the evening.,No,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
43.0,Unknown,8/7/2022,8/1/2022,38.0,46068.48,1750667.13,4.0,0,0.0,1,1.0,Apple A12,Twitter/X,Customer care took long to respond.,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13.0,Nakuru,8/23/2019,2021/13/40,73.0,1659.99,121250.28,4.0,0,0.0,1,1.0,Infinix Note76,Unknown,Switching from competitor soon.,Yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
145.0,Nakuru,25/07/2019,25/07/2019,74.0,608.79,45291.78,1.0,0,0.0,0,1.0,Nokia C47,Billboard,Unknown,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.0,Nairobi,20-Jul-25,9/10/2025,1.0,612.58,254.97,2.0,0,0.0,No,0.0,Apple P45,Unknown,"Stable internet, happy so far.",No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32.0,Kiambu,6/5/2024,8/9/2025,16.0,1292.66,40709.825,4.0,1,121.26,Yes,0.0,Tecno Y78,Unknown,App keeps logging me out.,Yes,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24.0,Nakuru,8/21/2024,5/2/2028,12.0,955.91,40709.825,3.0,0,26.1,Yes,0.0,Nokia C88,Unknown,Fiber upgrade requested.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
57.0,Nakuru,12/15/2024,30/04/2025,8.0,1756.65,40709.825,2.0,0,0.0,0,1.0,Vivo Note35,Twitter/X,Fiber upgrade requested.,No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
45.0,Uasin Gishu,6/10/2020,22/10/2020,59.0,1286.14,75643.36,2.0,1,68.57,No,0.0,Tecno Y78,Radio,Unknown,No,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.0,Nakuru,21/08/2019,3/25/2021,73.0,866.82,40709.825,0.0,0,0.0,No,0.0,Samsung A36,Google,Too expensive for the value. ASAP,No,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27.0,Uasin Gishu,11/25/2019,3/22/2020,39.0,1162.56,40709.825,2.0,0,26.1,Yes,0.0,Xiaomi S38,Friend,Great service!,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
62.0,Kisumu,31/01/2021,4/4/2021,55.0,741.57,40961.71,2.0,0,0.0,Yes,0.0,Apple P20,Friend,Customer care took long to respond.,No,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
35.0,Mombasa,8-Oct-19,11/7/2021,-71.0,1718.07,40709.825,3.0,1,40.4,0,0.0,Huawei Note11,Unknown,Great service!,No,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
35.0,Machakos,6/10/2019,2/12/2019,72.0,2812.66,40709.825,3.0,1,853.95,No,1.0,Realme Note51,Twitter/X,Too expensive for the value.,No,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34.0,Nairobi,2021/13/40,11/12/2021,49.0,2231.52,40709.825,3.0,0,0.0,1,1.0,Samsung A36,Unknown,Great service!,Yes,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
37.0,Mombasa,12/7/2023,10/6/2023,26.0,606.52,40709.825,0.0,0,0.0,No,0.0,Huawei A59,Friend,Network drops sometimes in the evening.,Yes,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
41.0,Unknown,6-May-20,11/13/2020,64.0,726.63,46484.6,3.0,0,26.1,Yes,0.0,Oppo S69,Radio,Sawa kabisa!,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
39.0,Kisumu,22/05/2025,29-Oct-25,3.0,744.64,2020.68,2.0,0,0.0,No,0.0,Oppo Note35,Radio,Sawa kabisa!,Yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
63.0,Uasin Gishu,5-Oct-21,1/9/2022,47.0,1466.37,68743.01,4.0,0,0.0,0,1.0,Tecno A12,Radio,Too expensive for the value.,No,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
34.0,Kisumu,29-Jun-25,2021/13/40,39.0,3605.39,40709.825,2.0,0,0.0,Yes,0.0,Huawei Y38,Facebook,Unknown,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
22.0,Uasin Gishu,6/12/2019,2021/13/40,75.0,1048.72,101684.78,2.0,1,57.6,No,1.0,Oppo Note35,X,Please call me back.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
25.0,Kisumu,2-Dec-19,5/1/2020,70.0,826.36,57893.24,4.0,1,97.59,Yes,1.0,Infinix S90,Unknown,Network drops sometimes in the evening.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
53.0,Nairobi,14/09/2023,24/01/2024,24.0,540.74,13040.29,1.0,0,0.0,Yes,1.0,Nokia C47,Friend,Customer care took long to respond.,No,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34.0,Meru,18-Jul-25,13/11/2025,1.0,832.01,40709.825,6.0,1,61.88,Yes,1.0,Realme S32,Google,Great service!,Yes,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55.0,Mombasa,4/5/2025,16/05/2025,4.0,1797.34,7039.63,3.0,0,26.1,No,1.0,Tecno Y78,Unknown,Sawa kabisa!,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
44.0,Kiambu,11/11/2024,21/11/2024,9.0,1268.05,11618.2,2.0,1,75.05,Yes,0.0,Xiaomi P59,Twitter/X,Too expensive for the value.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.0,Nyeri,7/19/2022,14-Dec-22,38.0,3565.7,135592.5,2.0,1,81.87,No,1.0,Huawei A59,Facebook,Unknown,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
44.0,Uasin Gishu,12/4/2021,4/29/2022,42.0,683.14,28493.47,3.0,0,0.0,No,0.0,Infinix P1,Twitter/X,Please call me back.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28.0,Nairobi,4/16/2021,6/12/2021,53.0,1807.11,95930.98,2.0,0,0.0,0,1.0,Huawei A59,Radio,"Stable internet, happy so far.",No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
30.0,Mombasa,7/10/2022,7/24/2022,38.0,594.78,22304.25,0.0,1,2.73,0,1.0,Infinix Note76,TV,Please call me back.,Yes,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48.0,Kiambu,9/4/2021,31-Jan-22,48.0,707.63,34215.55,0.0,0,0.0,0,1.0,Xiaomi A30,Twitter/X,Unknown,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.0,Nairobi,12/23/2021,3/7/2023,39.0,619.06,40709.825,1.0,1,46.46,1,0.0,Samsung A76,Unknown,Sawa kabisa!,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
22.0,Nakuru,6/10/2023,9-Aug-24,27.0,1481.9,40044.81,2.0,0,0.0,0,1.0,Realme S84,Unknown,Fiber upgrade requested.,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
48.0,Nairobi,6/20/2020,15/05/2021,63.0,3863.09,243482.43,3.0,0,0.0,1,1.0,Realme S34,Unknown,Unknown,No,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24.0,Kiambu,5/13/2022,4/15/2023,40.0,717.34,28551.71,2.0,0,0.0,0,1.0,Infinix Note76,Facebook,Unknown,No,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.0,Kiambu,16/02/2024,4/1/2025,18.0,2344.34,42601.27,3.0,1,0.62,1,0.0,Samsung C70,Unknown,Great service!,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34.0,Kisumu,19/07/2022,9/29/2023,38.0,1048.72,27868.69,2.0,0,26.1,0,0.0,Vivo Note35,Unknown,Unknown,No,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25.0,Nairobi,25/10/2019,17/12/2019,-71.0,1048.72,40709.825,3.0,1,55.19,1,0.0,Unknown,X,Too expensive for the value.,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
65.0,Nyeri,2/8/2019,2/11/2019,80.0,1246.97,99912.62,1.0,1,421.39,1,1.0,Huawei C80,Google,Great service! (pls),No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
44.0,Kiambu,25-Apr-25,5/12/2025,4.0,940.74,3900.34,1.0,0,0.0,0,1.0,Realme S32,Unknown,Great service!,No,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.0,Nyeri,2/14/2020,5/22/2022,67.0,1769.97,118602.96,3.0,1,99.56,Yes,0.0,Samsung C70,Billboard,Sawa kabisa!,No,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
27.0,Nakuru,28/10/2019,21/03/2021,71.0,1465.51,104034.31,3.0,1,3.69,Yes,1.0,Unknown,X,Fiber upgrade requested.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
33.0,Kisumu,11-Jan-25,2/15/2025,7.0,720.11,4908.77,2.0,0,0.0,Yes,0.0,Realme C59,Unknown,Unknown,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
47.0,Nairobi,23-May-21,6-May-22,52.0,1274.71,66243.06,3.0,1,62.34,No,0.0,Realme Y41,X,Overcharged? Not sure.,No,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
39.0,Kisumu,9/3/2024,11/28/2024,12.0,1940.64,23306.6,3.0,0,0.0,1,1.0,Huawei Y16,Facebook,Switching from competitor soon.,Yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
35.0,Mombasa,12/22/2021,13-Jun-22,45.0,509.19,23007.77,1.0,0,0.0,No,1.0,Huawei Y16,Friend,Great service!,Yes,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4.0,Nairobi,6/26/2020,7/7/2020,63.0,567.1,35541.9,2.0,1,51.73,No,1.0,Infinix P1,Google,Overcharged? Not sure.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
28.0,Nyeri,11/30/2022,28/07/2023,33.0,903.74,40709.825,0.0,0,26.1,Yes,0.0,Oppo C89,TV,Unknown,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
43.0,Nakuru,9/10/2019,7/10/2020,71.0,1084.65,77204.43,1.0,0,26.1,0,0.0,Xiaomi S38,Friend,Support was helpful via M-Pesa reversal.,No,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
43.0,Meru,27/09/2021,10/2/2021,-47.0,790.4,40709.825,0.0,1,64.2,No,0.0,Unknown,Radio,App keeps logging me out.,Yes,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46.0,Kiambu,22-Feb-23,25-Aug-23,30.0,1157.24,34898.21,3.0,1,55.97,Yes,0.0,Huawei Note11,Facebook,App keeps logging me out.,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
27.0,Nairobi,13/03/2022,11/19/2022,39.0,707.58,27597.34,2.0,1,69.93,0,0.0,Infinix C70,Radio,Fiber upgrade requested.,Yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0,Unknown,10/8/2020,10/14/2020,59.0,536.19,40709.825,2.0,1,69.09,Yes,1.0,Realme S32,Twitter/X,Network drops sometimes in the evening.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
42.0,Mombasa,30/11/2023,1/6/2024,21.0,-132.38,-2775.75,3.0,1,71.01,Yes,1.0,Infinix Note44,Unknown,Switching from competitor soon.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25.0,Nairobi,2021/13/40,2-Sep-25,7.0,995.36,7327.88,3.0,0,0.0,Yes,1.0,Xiaomi A30,Billboard,Please call me back.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19.0,Kiambu,5/24/2022,28/08/2022,39.0,710.56,40709.825,1.0,0,0.0,No,0.0,Vivo C42,Unknown,Sawa kabisa!,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.0,Kisumu,6/12/2024,16/11/2025,9.0,699.55,40709.825,1.0,0,0.0,Yes,0.0,Nokia C88,Unknown,Unknown,Yes,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
54.0,Kisumu,2/2/2019,8/21/2019,39.0,781.63,40709.825,2.0,1,35.73,Yes,0.0,Nokia P27,Unknown,Unknown,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.0,Machakos,3/21/2025,8/12/2026,5.0,829.88,4256.28,3.0,0,0.0,No,0.0,Tecno A72,Facebook,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35.0,Meru,11/5/2022,5/14/2023,40.0,888.6,35827.79,0.0,1,55.69,No,1.0,Tecno S84,Twitter/X,Unknown,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
33.0,Machakos,29/02/2020,27/06/2020,67.0,1105.51,40709.825,5.0,0,0.0,No,0.0,Vivo Y29,Unknown,NA??,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
34.0,Nairobi,19/12/2021,9-Mar-22,45.0,1838.89,40709.825,2.0,0,0.0,1,1.0,Nokia C10,Unknown,Sawa kabisa!,Yes,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33.0,Kisumu,4/17/2020,23-Jul-20,65.0,599.45,38983.41,2.0,0,0.0,0,0.0,Samsung C70,Radio,App keeps logging me out.,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40.0,Meru,3/14/2020,11/5/2020,66.0,863.3,56777.45,1.0,1,45.67,0,0.0,Tecno S30,Unknown,"Stable internet, happy so far.",No,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.0,Nakuru,3/16/2025,2/3/2026,5.0,101996.64,40709.825,0.0,1,98.77,1,,Oppo S60,Google,Switching from competitor soon.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
34.0,Mombasa,28-Sep-20,17-Oct-20,39.0,2402.27,40709.825,2.0,1,76.71,0,1.0,Tecno Note5,Friend,Overcharged? Not sure.,Yes,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
10.0,Uasin Gishu,1/20/2022,30/12/2022,44.0,3061.72,134946.88,4.0,0,0.0,0,1.0,Infinix S90,Unknown,Switching from competitor soon.,No,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
40.0,Nyeri,28-Feb-22,11/15/2023,42.0,1048.72,33262.35,2.0,0,0.0,Yes,0.0,Tecno S30,Unknown,Sawa kabisa!,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
145.0,Nakuru,12/5/2021,8/28/2021,52.0,1785.67,92667.52,2.0,1,66.06,0,0.0,Samsung C15,Unknown,Great service!...,Yes,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
54.0,Machakos,13-Apr-21,13-Apr-21,53.0,1048.72,70667.21,3.0,0,0.0,0,1.0,Apple S44,Unknown,Fiber upgrade requested.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
33.0,Nyeri,17-Dec-21,3/26/2022,45.0,792.93,35964.33,1.0,1,61.91,1,0.0,Apple P20,Unknown,App keeps logging me out.,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.0,Nyeri,1-Sep-24,11/7/2024,39.0,1804.64,40709.825,2.0,1,68.71,1,1.0,Samsung A76,Twitter/X,"Stable internet, happy so far.",No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
9.0,Nakuru,6/24/2024,4/4/2025,14.0,2442.99,34117.62,3.0,1,1.63,0,0.0,Huawei Y16,Billboard,Please call me back.,No,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
34.0,Unknown,10/25/2021,3/11/2022,47.0,574.2,26997.49,2.0,1,116.13,Yes,0.0,Oppo S60,Unknown,Too expensive for the value.,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.0,Unknown,7/28/2019,4/10/2020,74.0,916.1,67981.09,3.0,1,65.41,Yes,0.0,Nokia P27,X,Support was helpful via M-Pesa reversal.,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25.0,Kisumu,14/01/2020,2021/13/40,39.0,1535.25,40709.825,1.0,1,62.49,0,0.0,Xiaomi A30,Unknown,Great service!,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
-5.0,Kiambu,10/1/2023,10/3/2024,23.0,729.8,16635.76,2.0,0,0.0,Yes,,Realme S34,Twitter/X,Great service!,No,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
34.0,Nyeri,7/2/2022,2/19/2022,39.0,3390.46,40709.825,0.0,1,60.73,Yes,0.0,Apple P45,Google,NA!!!,No,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
48.0,Machakos,15-Jan-19,3/6/2019,80.0,776.86,62597.58,1.0,0,0.0,Yes,,Realme S84,Unknown,Sawa kabisa!,Yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2.0,Nakuru,9/28/2022,6/7/2023,-35.0,2678.41,40709.825,1.0,1,76.69,0,1.0,Unknown,Google,Great service!,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
47.0,Meru,19/06/2020,21-Jun-20,63.0,1048.72,225803.36,1.0,1,27.35,1,1.0,Oppo S69,Unknown,Great service!,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
31.0,Machakos,12/8/2021,12/16/2021,45.0,1048.72,44577.81,0.0,1,62.74,0,0.0,Samsung A76,Unknown,App keeps logging me out.,No,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
40.0,Uasin Gishu,10/23/2020,26/05/2021,59.0,699.52,41267.26,1.0,0,26.1,1,0.0,Huawei P74,Radio,Switching from competitor soon.,Yes,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.0,Nakuru,15-Dec-23,16-Apr-26,20.0,1689.61,33945.89,3.0,0,0.0,Yes,0.0,Nokia P27,Google,Network drops sometimes in the evening.,Yes,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
54.0,Kisumu,3/9/2025,3/28/2026,5.0,504.28,2427.82,5.0,0,26.1,No,0.0,Oppo S69,Unknown,Switching from competitor soon.,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
58.0,Nyeri,10/18/2023,18/10/2023,22.0,1890.3,41633.83,1.0,0,0.0,No,,Realme S32,Radio,Overcharged? Not sure.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
27.0,Kisumu,4/16/2025,7/13/2025,4.0,1289.18,4971.08,0.0,0,26.1,1,1.0,Xiaomi S9,Friend,Unknown,No,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
49.0,Kiambu,2/9/2019,24/12/2018,79.0,801.08,63028.62,2.0,1,41.49,Yes,1.0,Apple Note13,X,Fiber upgrade requested.,No,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
21.0,Meru,3/4/2020,5/10/2020,66.0,1048.72,51106.79,3.0,1,84.49,1,1.0,Nokia C35,X,Unknown,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
22.0,Unknown,11/5/2019,23/05/2020,71.0,599.41,40709.825,1.0,0,0.0,1,,Apple S44,Google,Unknown,No,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49.0,Kiambu,9/2/2020,7/21/2020,60.0,943.78,56821.88,2.0,1,75.59,Yes,1.0,Tecno A72,Radio,Overcharged? Not sure.,No,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20.0,Nyeri,2021/13/40,5/17/2026,6.0,713.85,4433.78,2.0,1,62.99,1,1.0,Infinix C70,Facebook,Overcharged? Not sure.,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.0,Unknown,28-May-19,19/11/2020,76.0,1048.72,50975.39,3.0,1,99.48,Yes,,Vivo A41,Twitter/X,Network drops sometimes in the evening.,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
